206	1	9	-1	3.25584889122324E8	51.29284864	4.20514488	55820	0	-1	-1	-1	50	
206	1	9	25461	3.25187302856371E8	51.1570658	4.15182042	500	0	-1	-1	-1	50	
206	1	37	11272	3.25349263012286E8	51.1058101	2.64865076	1700	0	-1	-1	-1	50	
206	1	39	-1	3.25577840445639E8	50.6836223	3.33553802	15380	0	-1	-1	-1	50	
206	1	49	-1	3.25584889122324E8	51.51151967	4.76072627	8000	0	-1	-1	-1	50	
206	1	501	-1	3.25577840445639E8	50.85862898	3.25661808	28580	0	-1	-1	-1	50	
206	1	501	52134	3.23156417463425E8	51.06291502	3.69452422	500	0	-1	-1	-1	50	
206	1	801	-1	3.25577840445639E8	51.20548349	3.22276377	8000	0	-1	-1	-1	50	
206	1	801	55425	3.25191482565588E8	51.20850282	3.22055518	900	0	-1	-1	-1	50	
206	1	801	55486	3.25191482565588E8	51.20211261	3.2241767	617	0	-1	-1	-1	50	
206	1	801	56792	3.25191482565588E8	51.20821702	3.22371369	500	0	-1	-1	-1	50	
206	1	1301	-1	3.25584889122324E8	51.2143197	4.41618663	8750	0	-1	-1	-1	70	
206	1	1301	0	3.24891099310741E8	51.20165383	4.44277721	2933	0	-1	-1	-1	70	
206	1	1301	5001	3.25015182358355E8	51.20532846	4.38274437	1038	0	-1	-1	-1	50	
206	1	1301	5002	3.25015182358355E8	51.20425367	4.38189023	619	0	-1	-1	-1	50	
206	1	1301	5003	3.25015182358355E8	51.20414292	4.38228935	500	0	-1	-1	-1	50	
206	1	1301	13742	3.23715306183429E8	51.18508744	4.42686772	559	0	-1	-1	-1	70	
206	1	1301	13743	3.21955518205255E8	51.17935407	4.42594438	593	0	-1	-1	-1	70	
206	1	1301	13744	3.20658265742838E8	51.18052786	4.40744549	855	0	-1	-1	-1	70	
206	1	1301	13792	3.24890285028178E8	51.20136648	4.41527479	500	0	-1	-1	-1	70	
206	1	1301	13793	3.24889509952461E8	51.19901531	4.41517519	500	0	-1	-1	-1	70	
206	1	1301	13794	3.24889509952461E8	51.20066428	4.41104722	500	0	-1	-1	-1	70	
206	1	1301	13795	3.19104027899347E8	51.20648539	4.4409511	500	0	-1	-1	-1	70	
206	1	1301	13796	3.25011690312776E8	51.1992557	4.43540638	800	0	-1	-1	-1	70	
206	1	1301	13797	3.24860471112203E8	51.19547861	4.39242851	861	0	-1	-1	-1	50	
206	1	1301	13801	3.2328202131763E8	51.20889514	4.38753157	500	0	-1	-1	-1	70	
